school_name	department_name	department_id	score
國立臺灣師範大學	資訊工程學系	2212	1.038138
國立成功大學	生命科學系	4452	1.035403
國立成功大學	成星招生丁組(工)	4522	1.035157
國立清華大學	英語教學系	11092	1.030199
馬偕醫學院	聽力暨語言治療學系語言組	152052	1.025649
國立政治大學	經濟學系	6142	1.025424
國立政治大學	政星招生乙組	6442	1.024772
國立臺北教育大學	兒童英語教育學系(公費生乙組)	32272	1.020422
國立臺北教育大學	幼兒與家庭教育學系(公費生)	32292	1.018382
國立交通大學	生物科技學系	13172	1.013392
國立成功大學	會計學系	4272	1.007752
國立政治大學	地政學系土地資源規劃組	6112	1.005816
國立中山大學	財務管理學系	27152	1.001363
臺北醫學大學	保健營養學系	109082	0.99808
國立彰化師範大學	揚鷹招生B組(管理)	23232	0.995695
國立臺灣師範大學	特殊教育學系	2082	0.986281
國立清華大學	竹師教育學院學士班甲組(雙專長組)	11102	0.980487
國立清華大學	工程與系統科學系甲組(低碳綠能組)	11242	0.979118
國立中山大學	電機工程學系	27082	0.977677
國立中央大學	資訊工程學系	16212	0.977478
國立臺中教育大學	教育學系	31012	0.976355
國立中興大學	植物病理學系	3312	0.970098
高雄醫學大學	呼吸治療學系	7032	0.969856
國立臺北教育大學	社會與區域發展學系	32082	0.960557
國立臺灣師範大學	數學系	2162	0.950469
國立高雄師範大學	特殊教育學系	22142	0.949511
國立臺灣師範大學	華語文教學系應用華語文學組	2292	0.948077
國立中央大學	電機工程學系	16202	0.946242
國立清華大學	清華學院學士班甲組(不分系招生-音樂)	11422	0.935411
國立清華大學	動力機械工程學系乙組	11292	0.934286
國立臺灣師範大學	化學系	2182	0.926873
長庚大學	職能治療學系	30072	0.92588
國立成功大學	政治學系	4352	0.924509
國立成功大學	系統及船舶機電工程學系	4172	0.918544
國立成功大學	物理學系	4062	0.914171
國立臺北教育大學	體育學系	32342	0.911835
東吳大學	法律學系	5162	0.910835
國立成功大學	成星招生甲組(文社)	4492	0.9107
國立臺灣師範大學	美術學系國畫組	2382	0.909586
國立臺北大學	不動產與城鄉環境學系	99112	0.908893
國立清華大學	資訊工程學系甲組(電子資訊組)	11352	0.908111
國立臺北大學	會計學系	99062	0.90553
國立嘉義大學	獸醫學系	100382	0.903047
臺北醫學大學	醫學檢驗暨生物技術學系	109062	0.902369
國立政治大學	土耳其語文學系	6332	0.900156
國立成功大學	生物醫學工程學系	4212	0.899054
國立清華大學	生醫工程與環境科學系	11232	0.88834
國立臺灣師範大學	歷史學系	2132	0.887525
高雄醫學大學	醫藥暨應用化學系醫藥化學組	7152	0.885264
國立清華大學	經濟學系	11132	0.884817
國立清華大學	動力機械工程學系甲組	11282	0.875579
國立中央大學	通訊工程學系	16232	0.872536
國立臺灣師範大學	科技應用與人力資源發展學系	2242	0.872106
國立成功大學	測量及空間資訊學系	4202	0.871519
開南大學	交通運輸學系	110082	0.868859
國立成功大學	地球科學系	4082	0.868326
長庚大學	醫學生物技術暨檢驗學系	30042	0.866888
國立成功大學	數學系	4052	0.865904
國立政治大學	應用數學系	6382	0.858714
國立成功大學	航空太空工程學系	4182	0.85855
臺北醫學大學	食品安全學系	109162	0.850021
國立成功大學	成星招生乙組(管理)	4502	0.846078
國立臺北教育大學	教育學系	32012	0.844143
長榮大學	資訊暨設計學院學士班數位內容設計組	51742	0.843099
國立中興大學	食品暨應用生物科技學系	3262	0.841276
中原大學	室內設計學系	8302	0.841253
國立體育大學	適應體育學系(圍棋組)	39052	0.837054
國立臺灣藝術大學	廣播電視學系	56022	0.830229
國立高雄大學	金融管理學系	101132	0.828998
國立臺北教育大學	藝術與造形設計學系藝術組	32332	0.827743
國立清華大學	資訊工程學系丙組(人工智慧組)	11372	0.825812
中山醫學大學	語言治療與聽力學系聽力組	26062	0.823394
臺北醫學大學	護理學系	109072	0.822621
國立成功大學	外國語文學系	4022	0.818692
國立成功大學	都市計劃學系	4432	0.818126
國立交通大學	外國語文學系	13232	0.816678
國立中正大學	嘉星招生辛組(生心)	41372	0.813468
國立中央大學	大氣科學學系大氣組	16252	0.813166
臺北醫學大學	牙體技術學系	109132	0.807897
國立臺灣師範大學	表演藝術學士學位學程	2352	0.807435
國立清華大學	原子科學院學士班	11262	0.800385
國立中興大學	昆蟲學系	3322	0.799635
國立聯合大學	建築學系	151072	0.79613
國立成功大學	資訊工程學系	4402	0.796081
國立成功大學	能源工程國際學士學位學程	4222	0.795618
國立臺灣師範大學	生命科學系	2192	0.791054
國立中央大學	生醫科學與工程學系	16312	0.790819
國立臺灣師範大學	企業管理學系	2312	0.7882
逢甲大學	建築專業學院學士班	15372	0.788152
國立臺北教育大學	心理與諮商學系	32062	0.785665
國立臺灣藝術大學	圖文傳播藝術學系	56012	0.785552
臺北醫學大學	呼吸治療學系	109112	0.783996
國立成功大學	工程科學系	4162	0.782889
國立交通大學	旋坤揚帆招生丙組(理學生科)	13282	0.779902
國立交通大學	應用數學系	13162	0.779749
國立臺北大學	金融與合作經營學系	99052	0.772333
國立彰化師範大學	公共事務與公民教育學系公共事務組	23212	0.770803
國立中央大學	英美語文學系	16022	0.768324
國立中央大學	光電科學與工程學系	16082	0.765743
國立臺北教育大學	語文與創作學系語文師資組	32102	0.759559
中山醫學大學	語言治療與聽力學系語言治療組	26052	0.756074
國立臺北大學	公共行政暨政策學系	99092	0.754537
國立中央大學	向日葵聯合招生丁組(工程)	16352	0.750109
國立成功大學	成星招生丙組(理)	4512	0.74826
國立臺南大學	教育學系(公費生甲組)	33202	0.747312
慈濟大學	物理治療學系	108062	0.746509
國立臺灣師範大學	公民教育與活動領導學系	2072	0.743102
高雄醫學大學	薪火招生C組	7232	0.742514
國立中興大學	園藝學系	3282	0.736539
臺北醫學大學	公共衛生學系	109092	0.735205
高雄醫學大學	醫學影像暨放射科學系	7102	0.735144
國立交通大學	人文社會學系	13252	0.734816
國立臺灣藝術大學	音樂學系	56052	0.73443
輔仁大學	影像傳播學系	20052	0.734046
中國醫藥大學	物理治療學系	12092	0.730887
國立交通大學	旋坤揚帆招生乙組(工程)	13272	0.727461
中原大學	商業設計學系產品設計組	8322	0.726263
國立交通大學	資訊工程學系(甲組)	13042	0.722683
臺北市立大學	衛生福利學系	35232	0.719661
國立交通大學	管理科學系	13202	0.716897
國立臺東大學	音樂學系(一般生)	38182	0.708953
臺北醫學大學	生物醫學工程學系	109152	0.707688
長庚大學	化工與材料工程學系	30122	0.70726
大同大學	工業設計學系	19052	0.705769
開南大學	休閒事業管理學系	110092	0.699204
國立清華大學	旭日招生甲組(人文、教育)	11472	0.697669
國立中興大學	動物科學系	3332	0.691867
國立政治大學	英國語文學系	6282	0.682924
國立臺北教育大學	數位科技設計學系	32232	0.682445
亞洲大學	資訊傳播學系智慧互動應用組	134252	0.679954
國立中正大學	嘉星招生戊組(理)	41342	0.675555
國立清華大學	教育與學習科技學系	11052	0.675424
輔仁大學	職能治療學系	20152	0.67539
義守大學	智慧化自動控制英語學士學位學程	45122	0.672882
國立臺南大學	教育學系(公費生乙組)	33212	0.66505
南華大學	資訊工程學系社會組	59252	0.662367
國立彰化師範大學	會計學系	23172	0.661689
長庚大學	醫學影像暨放射科學系	30052	0.661623
國立清華大學	特殊教育學系	11082	0.66149
中山醫學大學	物理治療學系	26032	0.660352
國立臺灣師範大學	健康促進與衛生教育學系	2042	0.659961
國立中央大學	機械工程學系光機電工程組	16102	0.658761
國立中央大學	中國文學系	16012	0.651096
國立臺北教育大學	文化創意產業經營學系	32142	0.647166
佛光大學	中國文學與應用學系	130152	0.645809
國立暨南國際大學	不分系招生(音樂飛揚組)	58252	0.644497
國立交通大學	機械工程學系	13092	0.637578
國立中央大學	向日葵聯合招生乙組(商管)	16332	0.637513
國立成功大學	生物科技與產業科學系	4462	0.636672
國立中山大學	政治經濟學系	27192	0.634107
國立臺灣師範大學	教育心理與輔導學系	2022	0.632361
國立中正大學	經濟學系	41202	0.630955
國立臺灣師範大學	營養科學學士學位學程	2232	0.630054
國立臺灣師範大學	社會教育學系	2032	0.628563
高雄醫學大學	運動醫學系	7022	0.627593
輔仁大學	新聞傳播學系	20062	0.625531
國立陽明大學	學士班大一大二不分系	25122	0.625482
輔仁大學	織品服裝學系服飾設計組	20342	0.624072
國立臺北大學	休閒運動管理學系	99082	0.622221
國立臺灣師範大學	臺灣語文學系	2152	0.622214
國立臺北教育大學	數學暨資訊教育學系資訊組	32182	0.616175
中國醫藥大學	營養學系	12082	0.616106
長庚大學	資訊工程學系	30142	0.612361
國立臺北教育大學	教育經營與管理學系	32022	0.607709
國立臺北教育大學	特殊教育學系	32052	0.606532
國立政治大學	歷史學系	6022	0.603818
國立清華大學	計量財務金融學系	11152	0.603467
國立中正大學	成人及繼續教育學系	41282	0.602198
高雄醫學大學	香粧品學系	7072	0.602002
中山醫學大學	職能治療學系	26042	0.586835
國立中正大學	資訊管理學系	41242	0.584998
國立臺灣大學	醫學工程學系	1352	0.583325
國立中興大學	森林學系林學組	3292	0.575315
國立東華大學	資訊工程學系國際組	34082	0.571046
國立東華大學	物理學系物理組	34032	0.569553
國立中興大學	土壤環境科學系	3342	0.567374
國立臺南大學	英語學系	33062	0.562
長庚大學	護理學系	30032	0.56019
國立臺北教育大學	藝術與造形設計學系設計組	32162	0.556909
高雄醫學大學	職能治療學系	7122	0.55328
國立臺灣海洋大學	光電與材料科技學系	21222	0.549157
國立彰化師範大學	英語學系	23092	0.549068
國立中山大學	光電工程學系	27112	0.548293
國立中央大學	大氣科學學系太空組	16262	0.547249
國立中央大學	資訊管理學系	16162	0.54717
南華大學	資訊工程學系智慧產業樂齡樂活組	59272	0.546827
國立成功大學	資源工程學系	4132	0.54074
國立臺南藝術大學	應用音樂學系	63022	0.53633
國立臺北大學	應用外語學系	99162	0.535541
國立中興大學	化學系	3112	0.534188
國立中興大學	水土保持學系	3252	0.531497
國立暨南國際大學	管理學院學士班	58142	0.530102
中山醫學大學	醫學影像暨放射科學系	26092	0.529564
國立中山大學	企業管理學系	27132	0.528562
長庚大學	生物醫學系	30082	0.527251
輔仁大學	音樂學系應用音樂組	20542	0.523783
國立中正大學	心理學系	41112	0.522072
國立中山大學	劇場藝術學系	27032	0.52136
國立臺北大學	中國文學系	99152	0.520039
國立彰化師範大學	輔導與諮商學系學校輔導與諮商組	23012	0.515854
輔仁大學	呼吸治療學系	20162	0.513031
國立臺北教育大學	語文與創作學系文學創作組	32112	0.512234
國立中興大學	土木工程學系	3172	0.512117
亞洲大學	創意商品設計學系科技商品設計組	134482	0.510766
高雄醫學大學	心理學系	7192	0.502942
國立中興大學	會計學系	3072	0.5
國立彰化師範大學	數學系	23042	0.499624
國立中山大學	海洋科學系	27182	0.499048
國立臺灣海洋大學	河海工程學系	21122	0.496876
國立臺灣師範大學	電機工程學系	2272	0.495752
臺北市立大學	學習與媒材設計學系	35072	0.491455
臺北醫學大學	高齡健康管理學系	109122	0.48989
東吳大學	微生物學系應用微生物組	5132	0.488923
國立臺南大學	教育學系(公費生丙組)	33222	0.487936
國立高雄師範大學	工業科技教育學系科技教育與訓練組	22102	0.483762
臺北醫學大學	口腔衛生學系	109142	0.481894
國立臺北大學	歷史學系	99172	0.476078
輔仁大學	義大利語文學系	20312	0.475794
東海大學	經濟學系產業經濟組	9372	0.475535
東海大學	永續科學與工程學士學位學程(英語專班)	9532	0.475107
國立中正大學	通訊工程學系	41192	0.471752
國立臺灣師範大學	圖文傳播學系	2252	0.471355
國立成功大學	法律學系	4372	0.469759
國立中正大學	化學工程學系	41182	0.469039
長庚大學	工業設計學系	30172	0.467668
靜宜大學	生態人文學系-一般組	18152	0.46472
國立高雄大學	應用經濟學系	101092	0.463453
國立高雄師範大學	英語學系	22152	0.462592
佛光大學	資訊應用學系(數位遊戲開發組)	130142	0.460373
國立政治大學	日本語文學系	6312	0.459258
國立中興大學	生物產業機電工程學系	3242	0.454406
國立中山大學	資訊工程學系	27102	0.452848
國立臺北教育大學	數學暨資訊教育學系數學組	32172	0.451742
南華大學	應用社會學系社會學組	59132	0.451039
國立臺灣藝術大學	中國音樂學系擦弦組(一)-胡琴	56112	0.451013
輔仁大學	經濟學系	20512	0.450883
開南大學	企業與創業管理學系	110012	0.450846
國立宜蘭大學	化學工程與材料工程學系	150062	0.444218
國立臺北大學	社會工作學系	99142	0.443948
輔仁大學	金融與國際企業學系	20482	0.443816
輔仁大學	織品服裝學系織品設計組	20332	0.442654
國立中山大學	海洋環境及工程學系	27172	0.442241
國立中央大學	企業管理學系	16152	0.440165
臺北市立大學	數學系	35162	0.438391
國立清華大學	清華學院學士班乙組(不分系招生-美術)	11432	0.437784
臺北醫學大學	醫務管理學系	109102	0.437648
國立中興大學	電機工程學系	3212	0.437333
國立中正大學	企業管理學系	41222	0.436354
淡江大學	航空太空工程學系	14452	0.436233
中國文化大學	大氣科學系	17142	0.436072
國立臺北大學	企業管理學系	99042	0.435145
國立中正大學	資訊工程學系	41152	0.434689
中國醫藥大學	生物醫學影像暨放射科學學系	12142	0.43203
國立中正大學	政治學系	41132	0.4268
輔仁大學	醫學系(公費生)	20132	0.425102
佛光大學	產品與媒體設計學系(數位視覺設計組)	130082	0.423441
國立中興大學	興翼招生E組(工程相關)	3442	0.422177
淡江大學	電機工程學系電機資訊組	14412	0.421907
國立中山大學	西灣南星F組(社)	27262	0.418357
台灣首府大學	觀光事業管理學系(休閒旅遊組)	111052	0.418289
國立臺灣海洋大學	環境生物與漁業科學學系	21152	0.417473
國立臺灣師範大學	設計學系產品設計組	2322	0.416755
國立中興大學	法律學系	3102	0.416721
國立屏東大學	應用物理系物理組	36232	0.41594
國立彰化師範大學	物理學系光電組	23062	0.415789
