school_name,department_name,department_id,score
國立中興大學,園藝學系,3262,1.687985
國立中興大學,財務金融學系,3042,1.674085
國立成功大學,生命科學系,4442,1.665734
國立成功大學,化學系,4082,1.663183
國立新竹教育大學,藝術與設計學系創作組,37182,1.662671
東吳大學,法律學系,5162,1.661301
國立交通大學,土木工程學系,13132,1.659545
國立中央大學,財務金融學系,16162,1.656049
國立暨南國際大學,諮商心理與人力資源發展學系終身學習與人力資源發展組,58162,1.638424
中山醫學大學,語言治療與聽力學系語言治療組,26052,1.634322
國立高雄師範大學,視覺設計學系,22192,1.632054
國立高雄師範大學,體育學系,22202,1.631807
馬偕醫學院,聽力暨語言治療學系聽力組,152042,1.623388
世新大學,廣播電視電影學系電影組,47042,1.618961
國立臺北大學,不動產與城鄉環境學系,99112,1.615969
國立交通大學,生物科技學系,13212,1.601539
國立臺灣藝術大學,圖文傳播藝術學系,56012,1.597288
國立中興大學,森林學系木材科學組,3292,1.596157
輔仁大學,應用美術學系,20542,1.593042
國立成功大學,光電科學與工程學系,4102,1.586165
國立中興大學,會計學系,3072,1.580316
國立彰化師範大學,物理學系物理組(公費生),23202,1.578049
國立臺灣師範大學,國文學系,2122,1.577692
國立交通大學,管理科學系,13242,1.571207
國立臺灣師範大學,東亞學系漢學與文化組,2282,1.568632
國立臺灣師範大學,地理學系,2152,1.566045
國立清華大學,理學院學士班,11122,1.563222
臺北醫學大學,護理學系(公費生),109142,1.559632
國立政治大學,地政學系土地管理組,6102,1.546114
臺北醫學大學,護理學系,109062,1.543366
國立中興大學,昆蟲學系,3312,1.541369
高雄醫學大學,生物醫學暨環境生物學系,7172,1.538992
國立中山大學,資訊工程學系,27102,1.536474
國立中興大學,電機工程學系,3192,1.520397
國立政治大學,經濟學系,6122,1.517674
中原大學,室內設計學系,8302,1.517463
長庚大學,呼吸治療學系,30092,1.514245
輔仁大學,臨床心理學系,20142,1.507803
逢甲大學,商學與創新雙學士學位學程,15382,1.503728
慈濟大學,護理學系,108042,1.493655
國立中山大學,企業管理學系,27132,1.491439
國立中興大學,行銷學系,3082,1.48552
國立成功大學,測量及空間資訊學系,4212,1.485343
長庚大學,醫學影像暨放射科學系,30052,1.484249
輔仁大學,醫學資訊與創新應用學士學位學程,20262,1.483961
國立臺灣藝術大學,戲劇學系,56042,1.483866
國立中山大學,海洋科學系,27182,1.483648
國立中央大學,中國文學系,16012,1.483253
慈濟大學,物理治療學系,108062,1.475849
國立高雄大學,東亞語文學系越語組,101052,1.467741
國立中央大學,資訊工程學系,16182,1.467272
國立中央大學,經濟學系,16152,1.463572
高雄醫學大學,物理治療學系,7132,1.462511
國立中興大學,應用經濟學系,3102,1.455418
國立臺灣師範大學,人類發展與家庭學系幼兒發展與教育組,2072,1.453194
國立清華大學,生命科學系,11272,1.451251
國立中央大學,化學工程與材料工程學系,16122,1.4462
國立臺北教育大學,藝術與造形設計學系藝術組,32242,1.4459
中山醫學大學,職能治療學系,26042,1.440508
國立臺灣海洋大學,商船學系,21012,1.424881
臺北醫學大學,高齡健康管理學系,109112,1.421444
輔仁大學,音樂學系應用音樂組,20522,1.417808
臺北醫學大學,生物醫學工程學系,109152,1.414191
長庚大學,職能治療學系,30072,1.412714
國立中正大學,財務金融學系,41212,1.41051
國立中興大學,機械工程學系,3162,1.405458
逢甲大學,建築專業學院學士班,15372,1.40085
國立臺北大學,休閒運動管理學系,99082,1.398523
國立彰化師範大學,特殊教育學系,23032,1.3954
臺北醫學大學,保健營養學系,109072,1.39398
國立臺灣師範大學,公民教育與活動領導學系,2092,1.393263
國立中央大學,土木工程學系,16082,1.39191
國立清華大學,中國文學系,11012,1.391128
國立嘉義大學,獸醫學系,100212,1.383779
臺北市立大學,英語教學系(公費生),35082,1.378658
國立中山大學,劇場藝術學系,27032,1.377544
國立成功大學,會計學系,4282,1.370969
國立臺灣師範大學,教育學系,2012,1.365097
國立政治大學,社會學系,6062,1.35912
國立臺北大學,會計學系,99062,1.353603
國立交通大學,電子物理學系電子物理組,13182,1.343242
國立臺灣師範大學,化學系,2192,1.342518
臺北醫學大學,口腔衛生學系,109132,1.33362
實踐大學,建築設計學系(臺北校區),50092,1.332953
中原大學,商業設計學系,8312,1.327726
國立中正大學,成人及繼續教育學系,41282,1.320182
國立成功大學,外國語文學系,4022,1.312666
國立臺灣藝術大學,書畫藝術學系,56202,1.30958
國立中央大學,地球科學學系,16222,1.306681
國立臺灣海洋大學,航運管理學系,21022,1.296905
高雄醫學大學,不分系招生（薪火D組）,7252,1.293274
國立中正大學,財經法律學系,41272,1.29229
國立臺灣師範大學,應用華語文學系,2272,1.292274
長庚大學,電機工程學系系統與晶片設計組,30102,1.291986
國立中興大學,景觀與遊憩學士學位學程,3352,1.288492
東吳大學,會計學系,5182,1.288387
國立中正大學,物理學系,41072,1.287829
高雄醫學大學,職能治療學系,7122,1.285207
國立新竹教育大學,藝術與設計學系設計組,37192,1.28049
國立中山大學,機械與機電工程學系,27092,1.280353
輔仁大學,護理學系,20102,1.272167
國立高雄大學,創意設計與建築學系建築組,101222,1.271168
國立中興大學,化學系,3112,1.266877
國立中興大學,農藝學系,3252,1.266775
國立臺灣師範大學,不分系招生(晨光組),2322,1.253875
國立成功大學,中國文學系,4012,1.252338
國立臺灣師範大學,英語學系,2132,1.251072
國立臺北教育大學,教育學系,32012,1.249431
輔仁大學,職能治療學系,20152,1.242275
輔仁大學,法律學系,20402,1.238691
國立成功大學,護理學系(公費生),4472,1.234592
國立臺灣大學,護理學系(公費生),1602,1.229846
國立臺北教育大學,數位科技設計學系,32142,1.229695
國立成功大學,企業管理學系,4262,1.229007
輔仁大學,英國語文學系,20272,1.225605
高雄醫學大學,運動醫學系,7022,1.219808
國立臺灣藝術大學,工藝設計學系,56242,1.218059
高雄醫學大學,呼吸治療學系,7032,1.217293
國立臺灣師範大學,數學系,2172,1.211747
國立臺北教育大學,體育學系,32262,1.206702
國立政治大學,企業管理學系,6192,1.204199
國立臺北大學,應用外語學系,99162,1.193476
國立中正大學,會計與資訊科技學系,41232,1.190953
國立中山大學,應用數學系,27072,1.190059
國立臺灣師範大學,科技應用與人力資源發展學系,2232,1.189601
國立臺灣藝術大學,中國音樂學系彈弦組,56152,1.188217
國立臺北教育大學,教育經營與管理學系,32022,1.187145
輔仁大學,金融與國際企業學系,20462,1.18537
輔仁大學,影像傳播學系,20052,1.181217
國立臺南藝術大學,材質創作與設計系,63042,1.180543
國立臺北教育大學,藝術與造形設計學系設計組,32112,1.179882
國立新竹教育大學,環境與文化資源學系,37052,1.175097
國立臺灣師範大學,社會教育學系,2042,1.172648
國立中山大學,電機工程學系,27082,1.16333
國立中興大學,食品暨應用生物科技學系,3242,1.160123
國立政治大學,政治學系,6052,1.158605
國立中興大學,外國語文學系,3022,1.154795
中國醫藥大學,生物醫學影像暨放射科學學系,12172,1.149257
輔仁大學,護理學系(公費生),20112,1.145046
國立臺北大學,企業管理學系,99042,1.1349
東吳大學,巨量資料管理學院學士學位學程,5232,1.123957
國立臺灣海洋大學,電機工程學系,21162,1.120275
高雄醫學大學,護理學系,7082,1.116296
國立嘉義大學,動物科學系,100202,1.1158
國立中央大學,機械工程學系設計與分析組,16112,1.115618
輔仁大學,新聞傳播學系,20062,1.111715
輔仁大學,財經法律學系,20412,1.106834
國立中興大學,生命科學系,3372,1.103989
國立彰化師範大學,輔導與諮商學系學校輔導與諮商組,23012,1.102351
國立東華大學,應用數學系統計科學組,34022,1.09772
國立臺北教育大學,幼兒與家庭教育學系,32032,1.09581
國立臺灣師範大學,表演藝術學士學位學程,2342,1.094263
國立臺灣師範大學,圖文傳播學系,2242,1.092913
國立中正大學,政治學系,41132,1.087276
國立中興大學,化學工程學系,3202,1.0811
國立臺灣師範大學,物理學系,2182,1.073664
國立彰化師範大學,數學系(公費生),23222,1.066415
國立中興大學,動物科學系,3322,1.055066
長庚大學,生物醫學系,30082,1.051591
輔仁大學,義大利語文學系,20312,1.049474
國立中央大學,光電科學與工程學系,16072,1.048825
國立臺北大學,社會學系,99132,1.047784
國立中正大學,法律學系法學組,41252,1.046153
國立中正大學,勞工關係學系,41122,1.040344
國立臺灣師範大學,設計學系產品與室內設計組,2312,1.038282
國立中央大學,生醫科學與工程學系,16252,1.036351
亞洲大學,護理學系高齡長期照護組,134122,1.035373
國立臺灣師範大學,臺灣語文學系,2162,1.033956
中山醫學大學,語言治療與聽力學系聽力組,26062,1.033674
國立中山大學,海洋生物科技暨資源學系,27172,1.022915
輔仁大學,法國語文學系,20282,1.019009
國立中正大學,電機工程學系,41162,1.017928
長庚大學,護理學系(公費生),30212,1.017026
國立中央大學,英美語文學系,16022,1.015328
國立高雄師範大學,工業科技教育學系,22062,1.015314
國立交通大學,旋坤揚帆招生丁組(管理),13332,1.014726
國立新竹教育大學,應用科學系材料科學組,37082,1.013427
國立臺北大學,財政學系,99102,1.011095
國立東華大學,諮商與臨床心理學系,34252,1.007503
國立中央大學,機械工程學系先進材料與精密製造組,16102,0.999758
中國醫藥大學,中國藥學暨中藥資源學系,12132,0.999144
國立中山大學,海洋環境及工程學系,27162,0.997771
國立暨南國際大學,社會政策與社會工作學系,58032,0.996504
國立臺南大學,綠色能源科技學系,33142,0.989734
輔仁大學,織品服裝學系服飾設計組,20342,0.987622
實踐大學,管理學院國際企業英語學士學位學程(臺北校區),50132,0.98315
臺北醫學大學,醫學檢驗暨生物技術學系,109052,0.981353
國立高雄師範大學,數學系應用數學組,22022,0.981203
國立臺北教育大學,自然科學教育學系(公費生乙組),32202,0.978094
國立中正大學,經濟學系,41202,0.977422
國立新竹教育大學,特殊教育學系,37042,0.976938
國立臺中教育大學,國際企業學系,31132,0.974683
國立東華大學,資訊工程學系學士班資工組,34072,0.9677
國立臺灣藝術大學,美術學系,56192,0.967458
國立彰化師範大學,化學系,23102,0.962318
國立中央大學,法國語文學系,16032,0.946974
國立臺北大學,金融與合作經營學系,99052,0.94398
國立暨南國際大學,諮商心理與人力資源發展學系諮商心理組,58152,0.941364
國立中正大學,通訊工程學系,41192,0.941241
國立新竹教育大學,教育與學習科技學系,37012,0.939114
中山醫學大學,視光學系,26082,0.937151
世新大學,廣播電視電影學系電視組,47032,0.929841
國立高雄大學,東亞語文學系韓語組,101042,0.929636
國立臺南大學,特殊教育學系,33022,0.925741
國立中興大學,物理學系光電物理組,3132,0.923964
國立中興大學,中國文學系,3012,0.922876
長庚大學,工業設計學系媒體與傳達設計組,30182,0.917647
國立中正大學,傳播學系,41142,0.917249
國立中興大學,企業管理學系,3052,0.91405
輔仁大學,會計學系,20432,0.912243
國立東華大學,民族社會工作學士學位學程,34362,0.91084
國立臺灣藝術大學,電影學系,56032,0.909956
高雄醫學大學,心理學系,7192,0.905895
高雄醫學大學,醫學影像暨放射科學系,7102,0.90522
國立臺灣藝術大學,舞蹈學系,56262,0.901131
輔仁大學,織品服裝學系織品服飾行銷組,20352,0.888931
國立臺灣師範大學,地球科學系,2212,0.887836
國立臺中教育大學,語文教育學系,31022,0.883027
國立彰化師範大學,資訊管理學系數位內容科技與管理組,23192,0.882662
輔仁大學,資訊管理學系,20442,0.88205
東海大學,法律學系,9452,0.878629
國立高雄師範大學,生物科技系,22052,0.877172
國立交通大學,旋坤揚帆招生乙組(工程),13312,0.870124
國立彰化師範大學,化學系(公費生),23212,0.869886
輔仁大學,織品服裝學系織品設計組,20332,0.868189
長庚大學,醫學系(公費生),30222,0.866445
高雄醫學大學,公共衛生學系,7112,0.860255
國立中山大學,社會學系,27202,0.85278
世新大學,廣播電視電影學系廣播組,47022,0.850875
國立臺北大學,社會工作學系,99142,0.847647
國立中央大學,大氣科學學系太空組,16212,0.845405
國立東華大學,教育行政與管理學系,34302,0.8424
國立中興大學,水土保持學系,3232,0.83954
臺北醫學大學,醫務管理學系,109092,0.839266
中原大學,電機工程學系,8202,0.832196
國立中正大學,資訊工程學系,41152,0.831492
輔仁大學,營養科學系,20392,0.828234
國立暨南國際大學,觀光休閒與餐旅管理學系觀光休閒組,58112,0.827372
長榮大學,應用哲學系公共參與組,51542,0.827024
國立陽明大學,護理學系(公費生),25072,0.824555
國立高雄大學,財經法律學系,101082,0.823022
國立成功大學,物理學系光電科學組,4072,0.821366
國立臺北大學,公共行政暨政策學系,99092,0.816028
國立中興大學,材料科學與工程學系,3212,0.813993
國立東華大學,化學系,34052,0.813152
國立臺灣海洋大學,河海工程學系,21152,0.812016
亞洲大學,職能治療學系,134162,0.811832
國立中正大學,資訊管理學系,41242,0.811302
國立高雄大學,應用物理學系,101162,0.80889
長庚大學,資訊工程學系,30152,0.808603
國立臺灣海洋大學,運輸科學系B組,21042,0.802986
國立東華大學,自然資源與環境學系,34372,0.801052
國立彰化師範大學,輔導與諮商學系社區輔導與諮商組,23022,0.800776
國立高雄大學,土木與環境工程學系,101192,0.79321
國立彰化師範大學,會計學系,23172,0.792201
國立新竹教育大學,不分系招生(理工勵進組),37112,0.789679
國立臺灣藝術大學,中國音樂學系擊樂組,56182,0.787477
國立東華大學,會計學系,34132,0.78478
國立高雄師範大學,化學系,22032,0.781938
國立新竹教育大學,幼兒教育學系,37022,0.781435
國立臺灣藝術大學,中國音樂學系擦弦組,56172,0.780532
輔仁大學,教育領導與科技發展學士學位學程,20092,0.780441
輔仁大學,德語語文學系,20322,0.77791
國立臺北大學,統計學系,99072,0.777089
高雄醫學大學,香粧品學系,7072,0.773979
國立東華大學,法律學士學位學程,34282,0.772217
玄奘大學,資訊管理學系,65232,0.770157
國立臺南大學,行政管理學系,33072,0.767333
